dataset,rel_rs,rs,fold,N1,N2,F1,F2
spectrometer,24,76,2,0.43056778491617126,0.3111111111111111,0.576252494606846,0.6164705882352941
spectrometer,24,76,3,0.4215686964259229,0.3388888888888889,0.4773040474447136,0.4188235294117647
spectrometer,24,76,4,0.4459251998879733,0.37777777777777777,0.5952286632163365,0.6211764705882353
spectrometer,25,82,0,0.4265878794693171,0.3055555555555556,0.5888316587885546,0.6179245283018868
spectrometer,25,82,1,0.4215476668069235,0.3277777777777778,0.508816445873485,0.6305882352941177
spectrometer,25,82,2,0.4264356135741869,0.3611111111111111,0.5977455601875669,0.6211764705882353
spectrometer,25,82,3,0.42564146445505757,0.34444444444444444,0.4978462577992974,0.4329411764705882
spectrometer,25,82,4,0.4273848651145662,0.3333333333333333,0.5240865186575375,0.6141176470588235
spectrometer,26,83,0,0.4289097752404181,0.3388888888888889,0.5318197509621064,0.6202830188679245
spectrometer,26,83,1,0.44821601609184375,0.35555555555555557,0.5827684815270352,0.6305882352941177
spectrometer,26,83,2,0.4153779508193204,0.3333333333333333,0.5764053309641208,0.6141176470588235
spectrometer,26,83,3,0.41625735170433903,0.35,0.5133326279945728,0.4258823529411765
spectrometer,26,83,4,0.42040864036487297,0.34444444444444444,0.5114389889654988,0.6094117647058823
