dataset,rel_rs,rs,fold,N1,N2,F1,F2
ionosphere,23,74,2,0.4976633674713048,0.488,0.6292540779545179,0.8107142857142857
ionosphere,23,74,3,0.49331236714293786,0.394,0.5773100099625967,0.7964285714285714
ionosphere,23,74,4,0.49293640713581593,0.426,0.591813603659704,0.8107142857142857
ionosphere,24,76,0,0.4970564419930716,0.472,0.6241438491257576,0.8071428571428572
ionosphere,24,76,1,0.49594676177335506,0.458,0.5925003594698601,0.7964285714285714
ionosphere,24,76,2,0.49532193750211495,0.43,0.6148681677656584,0.8142857142857143
ionosphere,24,76,3,0.4970466121361782,0.444,0.6381836102145313,0.8214285714285714
ionosphere,24,76,4,0.4900730658915228,0.394,0.615611748418016,0.8107142857142857
ionosphere,25,82,0,0.48881344591321907,0.4,0.5695101424882634,0.8
ionosphere,25,82,1,0.5000918921708418,0.49,0.6590881906159596,0.825
ionosphere,25,82,2,0.4968676201877342,0.444,0.593052743655896,0.8178571428571428
ionosphere,25,82,3,0.4951168001850093,0.45,0.6416560085023361,0.8071428571428572
ionosphere,25,82,4,0.4967998415070992,0.458,0.5975431383586215,0.8071428571428572
ionosphere,26,83,0,0.49828852088286624,0.474,0.6420244440974082,0.8214285714285714
ionosphere,26,83,1,0.4930948216248285,0.422,0.6136367415567974,0.8107142857142857
ionosphere,26,83,2,0.49101458585222574,0.404,0.6064363099092809,0.8071428571428572
ionosphere,26,83,3,0.49825185243411124,0.462,0.5962730242468555,0.8035714285714286
ionosphere,26,83,4,0.4957938941888691,0.444,0.6185235649357613,0.8142857142857143
ionosphere,27,86,0,0.4966825144391466,0.442,0.6124463689773249,0.8071428571428572
ionosphere,27,86,1,0.4899537331178555,0.394,0.5890653539204976,0.8035714285714286
ionosphere,27,86,2,0.5005028633475047,0.512,0.6804792445396307,0.825
ionosphere,27,86,3,0.4973931935976468,0.46,0.6287758732097597,0.8178571428571428
ionosphere,27,86,4,0.4943726141063133,0.42,0.5796126556080023,0.7964285714285714
ionosphere,28,88,0,0.4930712005178564,0.424,0.6047621519280239,0.7928571428571428
ionosphere,28,88,1,0.5022758434352838,0.534,0.6536146522896431,0.8321428571428572
ionosphere,28,88,2,0.4958055947020314,0.448,0.627816636474635,0.8178571428571428
ionosphere,28,88,3,0.49403699514126237,0.428,0.5962010195307982,0.8142857142857143
ionosphere,28,88,4,0.49359030468205783,0.398,0.5720945942357845,0.7892857142857143
ionosphere,29,97,0,0.4983052999514301,0.48,0.6261042183455172,0.8035714285714286
ionosphere,29,97,1,0.4969217117169645,0.464,0.6398558993099053,0.8142857142857143
ionosphere,29,97,2,0.4991261860382548,0.48,0.616591957190156,0.8107142857142857
ionosphere,29,97,3,0.4891360409070573,0.368,0.5550047122369461,0.7964285714285714
ionosphere,29,97,4,0.49415303216620216,0.426,0.6167047303020909,0.8321428571428572
